0 1:-1 2:-1 3:0 4:1 5:1 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:1 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:1 26:1 27:1 28:1 29:1 30:1 31:1 32:1 33:1 34:1 35:1 36:1 37:1 38:1 39:1 40:1 41:1 42:1 43:1 44:1 45:1 46:1 47:1 48:1 49:1 
0 1:-1 2:-1 3:-1 4:1 5:-1 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:1 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:1 26:1 27:1 28:1 29:1 30:1 31:1 32:1 33:1 34:1 35:1 36:1 37:1 38:1 39:1 40:1 41:1 42:1 43:1 44:1 45:1 46:1 47:1 48:1 49:1 
0 1:-1 2:-1 3:0 4:1 5:0 6:0 7:0 8:0 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:1 27:0.7175142781961671 28:0.6824342062069615 29:0.6530027606779601 30:0.710182266762291 31:0.5192378668313666 32:0.5 33:0.5046109419056299 34:1 35:1 36:0.7273699618193044 37:0.609424696473072 38:0.5369623931768877 39:1 40:0.6977171125550196 41:1 42:0.6530027606779601 43:0.7461229657239434 44:0.7114953101795115 45:1 46:1 47:0.7395881478823803 48:0.7067621976285244 49:0.7275438126295888 
0 1:-1 2:-1 3:-1 4:1 5:0 6:0 7:0 8:0 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:1 27:0.7175142781961671 28:0.6824342062069615 29:0.6530027606779601 30:0.710182266762291 31:0.5192378668313666 32:0.5 33:0.5046109419056299 34:1 35:1 36:0.7273699618193044 37:0.609424696473072 38:0.5369623931768877 39:1 40:0.6977171125550196 41:1 42:0.6530027606779601 43:0.7461229657239434 44:0.7114953101795115 45:1 46:1 47:0.7395881478823803 48:0.7067621976285244 49:0.7275438126295888 
0 1:-1 2:-1 3:-1 4:1 5:0 6:0 7:0 8:0 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:1 27:0.7175142781961671 28:0.6824342062069615 29:0.6530027606779601 30:0.710182266762291 31:0.5192378668313666 32:0.5 33:0.5046109419056299 34:1 35:1 36:0.7273699618193044 37:0.609424696473072 38:0.5369623931768877 39:1 40:0.6977171125550196 41:1 42:0.6530027606779601 43:0.7461229657239434 44:0.7114953101795115 45:1 46:1 47:0.7395881478823803 48:0.7067621976285244 49:0.7275438126295888 
0 1:-1 2:-1 3:-1 4:1 5:0 6:0 7:0 8:0 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:1 27:0.7175142781961671 28:0.6824342062069615 29:0.6530027606779601 30:0.710182266762291 31:0.5192378668313666 32:0.5 33:0.5046109419056299 34:1 35:1 36:0.7273699618193044 37:0.609424696473072 38:0.5369623931768877 39:1 40:0.6977171125550196 41:1 42:0.6530027606779601 43:0.7461229657239434 44:0.7114953101795115 45:1 46:1 47:0.7395881478823803 48:0.7067621976285244 49:0.7275438126295888 
0 1:-1 2:-1 3:-1 4:1 5:-1 6:0 7:0 8:0 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:1 26:0.607043828596713 27:0.6267217208682151 28:0.6563774155260674 29:0.5 30:0.5577734713497952 31:0.5233456403081337 32:0.5 33:0.5 34:0.617245385686066 35:0.6876465059093766 36:0.70838596586038 37:0.5692517375501781 38:0.5 39:1 40:0.5 41:0.5973688621439767 42:0.5 43:0.5811526154815995 44:0.611137966799573 45:1 46:0.7110550340917559 47:0.6959949674278685 48:0.6846835705702682 49:0.7085848622356106 
0 1:-1 2:-1 3:-1 4:1 5:0 6:-1 7:0 8:0 9:0 10:0 11:0 12:0 13:1 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:1 27:0.560278652708901 28:0.6939868462322076 29:0.5782952702151545 30:0.7039633774184608 31:0.7053302320717456 32:0.5 33:0.5378998702295655 34:1 35:0.530448783464181 36:0.7359285586757711 37:0.6267550014516486 38:0.572184855602191 39:1 40:0.5200612429987673 41:0.6341557990370253 42:0.5 43:0.6825946469196355 44:0.6825946469196355 45:0.6864077614555419 46:1 47:0.5519678770603851 48:0.7105173217417264 49:0.7360916687841034 
0 1:-1 2:-1 3:-1 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:1 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:1 27:0.7175142781961671 28:0.6824342062069615 29:0.6530027606779601 30:0.710182266762291 31:0.5192378668313666 32:0.5 33:0.5046109419056299 34:1 35:1 36:0.7273699618193044 37:0.609424696473072 38:0.5369623931768877 39:1 40:0.6977171125550196 41:1 42:0.6530027606779601 43:0.7461229657239434 44:0.7114953101795115 45:1 46:1 47:0.7395881478823803 48:0.7067621976285244 49:0.7275438126295888 
0 1:-1 2:-1 3:-1 4:1 5:-1 6:0 7:0 8:0 9:1 10:0 11:0 12:0 13:0 14:1 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:1 23:0 24:0 25:1 26:0.6731411659043034 27:0.6777375993395076 28:0.7440703640152792 29:0.6876465059093766 30:0.644602077611181 31:0.638399732935841 32:0.644652558746943 33:0.5406992252857851 34:0.5044434032318594 35:0.5 36:0.5999285062784668 37:0.6082223233618951 38:0.5515819430924429 39:0.6303206934435419 40:0.5252167817173543 41:0.5902545845741275 42:0.6646337448295041 43:0.5 44:0.5 45:0.6803041441885046 46:0.6366309303000642 47:0.5350660719235842 48:0.5945989475796132 49:0.7119741583811013 
0 1:-1 2:-1 3:-1 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:1 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:1 27:0.6104015239158005 28:0.5987294098434556 29:0.5901866248110297 30:0.6738168682713196 31:0.6878009846846004 32:0.5750719063327238 33:0.6104015239158005 34:0.6058649959931462 35:0.5875041051177083 36:0.751633399261613 37:0.6814739607467726 38:0.5936147976837124 39:0.6636688378834652 40:0.5550537442319672 41:0.6177548482788473 42:0.6547362269230542 43:0.5875041051177083 44:0.5968167610434455 45:1 46:0.7430329229123609 47:0.7349574060515182 48:0.7175211196958381 49:0.7683640579396184 
0 1:-1 2:-1 3:-1 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:1 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0.607043828596713 27:0.6267217208682151 28:0.6563774155260674 29:0.5 30:0.5577734713497952 31:0.5233456403081337 32:0.5 33:0.5 34:0.617245385686066 35:0.6876465059093766 36:0.70838596586038 37:0.5692517375501781 38:0.5 39:1 40:0.5 41:0.5973688621439767 42:0.5 43:0.5811526154815995 44:0.611137966799573 45:1 46:0.7110550340917559 47:0.6959949674278685 48:0.6846835705702682 49:0.7085848622356106 
0 1:-1 2:-1 3:-1 4:1 5:-1 6:-1 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:1 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:1 23:0 24:0 25:0.16552921271687415 26:0.5103864223005199 27:0.5763785548030264 28:0.5711003125832678 29:0.5 30:0.5 31:0.5939517300936757 32:0.5729717728534833 33:0.5 34:0.5050424974372756 35:0.5515819430924429 36:0.728090750079668 37:0.5917806850848999 38:0.5 39:0.5 40:0.5876028204815266 41:0.5962846535468412 42:0.6061479218472771 43:0.5515819430924429 44:0.5515819430924429 45:0.6224964761253446 46:0.7177485733328628 47:0.5726707012896084 48:0.5980425737457671 49:0.6196664887721092 
0 1:-1 2:-1 3:-1 4:1 5:0 6:-1 7:0 8:0 9:0 10:0 11:0 12:0 13:1 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:1 27:0.560278652708901 28:0.6939868462322076 29:0.5782952702151545 30:0.7039633774184608 31:0.7053302320717456 32:0.5 33:0.5378998702295655 34:1 35:0.530448783464181 36:0.7359285586757711 37:0.6267550014516486 38:0.572184855602191 39:1 40:0.5200612429987673 41:0.6341557990370253 42:0.5 43:0.6825946469196355 44:0.6825946469196355 45:0.6864077614555419 46:1 47:0.5519678770603851 48:0.7105173217417264 49:0.7360916687841034 
0 1:-1 2:-1 3:-1 4:1 5:-1 6:0 7:0 8:0 9:0 10:0 11:0 12:1 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:1 26:0.607043828596713 27:0.6267217208682151 28:0.6563774155260674 29:0.5 30:0.5577734713497952 31:0.5233456403081337 32:0.5 33:0.5 34:0.617245385686066 35:0.6876465059093766 36:0.70838596586038 37:0.5692517375501781 38:0.5 39:1 40:0.5 41:0.5973688621439767 42:0.5 43:0.5811526154815995 44:0.611137966799573 45:1 46:0.7110550340917559 47:0.6959949674278685 48:0.6846835705702682 49:0.7085848622356106 
0 1:-1 2:-1 3:-1 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:1 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:1 26:1 27:0.6104015239158005 28:0.5987294098434556 29:0.5901866248110297 30:0.6738168682713196 31:0.6878009846846004 32:0.5750719063327238 33:0.6104015239158005 34:0.6058649959931462 35:0.5875041051177083 36:0.751633399261613 37:0.6814739607467726 38:0.5936147976837124 39:0.6636688378834652 40:0.5550537442319672 41:0.6177548482788473 42:0.6547362269230542 43:0.5875041051177083 44:0.5968167610434455 45:1 46:0.7430329229123609 47:0.7349574060515182 48:0.7175211196958381 49:0.7683640579396184 
0 1:-1 2:-1 3:0 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:1 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:1 26:1 27:1 28:1 29:1 30:1 31:1 32:1 33:1 34:1 35:1 36:1 37:1 38:1 39:1 40:1 41:1 42:1 43:1 44:1 45:1 46:1 47:1 48:1 49:1 
0 1:-1 2:-1 3:-1 4:1 5:-1 6:0 7:0 8:0 9:0 10:0 11:0 12:1 13:0 14:1 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:1 23:0 24:0 25:1 26:0.6731411659043034 27:0.6777375993395076 28:0.7440703640152792 29:0.6876465059093766 30:0.644602077611181 31:0.638399732935841 32:0.644652558746943 33:0.5406992252857851 34:0.5044434032318594 35:0.5 36:0.5999285062784668 37:0.6082223233618951 38:0.5515819430924429 39:0.6303206934435419 40:0.5252167817173543 41:0.5902545845741275 42:0.6646337448295041 43:0.5 44:0.5 45:0.6803041441885046 46:0.6366309303000642 47:0.5350660719235842 48:0.5945989475796132 49:0.7119741583811013 
0 1:-1 2:-1 3:-1 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:1 23:0 24:0 25:1 26:0.5103864223005199 27:0.5763785548030264 28:0.5711003125832678 29:0.5 30:0.5 31:0.5939517300936757 32:0.5729717728534833 33:0.5 34:0.5050424974372756 35:0.5515819430924429 36:0.728090750079668 37:0.5917806850848999 38:0.5 39:0.5 40:0.5876028204815266 41:0.5962846535468412 42:0.6061479218472771 43:0.5515819430924429 44:0.5515819430924429 45:0.6224964761253446 46:0.7177485733328628 47:0.5726707012896084 48:0.5980425737457671 49:0.6196664887721092 
0 1:-1 2:-1 3:-1 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:1 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:1 27:0.7175142781961671 28:0.6824342062069615 29:0.6530027606779601 30:0.710182266762291 31:0.5192378668313666 32:0.5 33:0.5046109419056299 34:1 35:1 36:0.7273699618193044 37:0.609424696473072 38:0.5369623931768877 39:1 40:0.6977171125550196 41:1 42:0.6530027606779601 43:0.7461229657239434 44:0.7114953101795115 45:1 46:1 47:0.7395881478823803 48:0.7067621976285244 49:0.7275438126295888 
0 1:-1 2:-1 3:-1 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:1 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:1 26:1 27:0.560278652708901 28:1 29:0.5999428898116063 30:0.6198046403765924 31:0.634696640713779 32:0.6118534497417838 33:0.560278652708901 34:0.6238892619728474 35:0.5736621244112146 36:0.6485198323427129 37:0.6838403056151706 38:0.6082683899686642 39:0.6663060317588734 40:0.5999428898116063 41:0.7007524136181454 42:1 43:0.5736621244112146 44:0.5 45:1 46:0.6571450428617012 47:0.6474290801372165 48:0.6872548697602588 49:0.7483975113639912 
0 1:-1 2:-1 3:-1 4:1 5:0 6:-1 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:1 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:1 23:0 24:0 25:1 26:1 27:1 28:1 29:1 30:1 31:1 32:1 33:1 34:1 35:1 36:1 37:1 38:1 39:1 40:1 41:1 42:1 43:1 44:1 45:1 46:1 47:1 48:1 49:1 
0 1:-1 2:-1 3:1 4:1 5:-1 6:-1 7:0 8:0 9:0 10:0 11:0 12:1 13:0 14:1 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:1 23:0 24:0 25:1 26:0.6731411659043034 27:0.6777375993395076 28:0.7440703640152792 29:0.6876465059093766 30:0.644602077611181 31:0.638399732935841 32:0.644652558746943 33:0.5406992252857851 34:0.5044434032318594 35:0.5 36:0.5999285062784668 37:0.6082223233618951 38:0.5515819430924429 39:0.6303206934435419 40:0.5252167817173543 41:0.5902545845741275 42:0.6646337448295041 43:0.5 44:0.5 45:0.6803041441885046 46:0.6366309303000642 47:0.5350660719235842 48:0.5945989475796132 49:0.7119741583811013 
0 1:-1 2:-1 3:-1 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:1 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0.607043828596713 27:0.6267217208682151 28:0.6563774155260674 29:0.5 30:0.5577734713497952 31:0.5233456403081337 32:0.5 33:0.5 34:0.617245385686066 35:0.6876465059093766 36:0.70838596586038 37:0.5692517375501781 38:0.5 39:1 40:0.5 41:0.5973688621439767 42:0.5 43:0.5811526154815995 44:0.611137966799573 45:1 46:0.7110550340917559 47:0.6959949674278685 48:0.6846835705702682 49:0.7085848622356106 
0 1:-1 2:-1 3:-1 4:1 5:1 6:0 7:0 8:0 9:0 10:0 11:0 12:1 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0.607043828596713 27:0.6267217208682151 28:0.6563774155260674 29:0.5 30:0.5577734713497952 31:0.5233456403081337 32:0.5 33:0.5 34:0.617245385686066 35:0.6876465059093766 36:0.70838596586038 37:0.5692517375501781 38:0.5 39:1 40:0.5 41:0.5973688621439767 42:0.5 43:0.5811526154815995 44:0.611137966799573 45:1 46:0.7110550340917559 47:0.6959949674278685 48:0.6846835705702682 49:0.7085848622356106 
0 1:-1 2:-1 3:-1 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:1 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:1 27:0.7175142781961671 28:0.6824342062069615 29:0.6530027606779601 30:0.710182266762291 31:0.5192378668313666 32:0.5 33:0.5046109419056299 34:1 35:1 36:0.7273699618193044 37:0.609424696473072 38:0.5369623931768877 39:1 40:0.6977171125550196 41:1 42:0.6530027606779601 43:0.7461229657239434 44:0.7114953101795115 45:1 46:1 47:0.7395881478823803 48:0.7067621976285244 49:0.7275438126295888 
0 1:-1 2:-1 3:0 4:1 5:0 6:0 7:0 8:0 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:1 26:1 27:1 28:1 29:1 30:1 31:1 32:1 33:1 34:1 35:1 36:1 37:1 38:1 39:1 40:1 41:1 42:1 43:1 44:1 45:1 46:1 47:1 48:1 49:1 
0 1:-1 2:-1 3:-1 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:1 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:1 27:0.560278652708901 28:0.6939868462322076 29:0.5782952702151545 30:0.7039633774184608 31:0.7053302320717456 32:0.5 33:0.5378998702295655 34:1 35:0.530448783464181 36:0.7359285586757711 37:0.6267550014516486 38:0.572184855602191 39:1 40:0.5200612429987673 41:0.6341557990370253 42:0.5 43:0.6825946469196355 44:0.6825946469196355 45:0.6864077614555419 46:1 47:0.5519678770603851 48:0.7105173217417264 49:0.7360916687841034 
0 1:-1 2:-1 3:-1 4:1 5:-1 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:1 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:1 26:1 27:1 28:1 29:1 30:1 31:1 32:1 33:1 34:1 35:1 36:1 37:1 38:1 39:1 40:1 41:1 42:1 43:1 44:1 45:1 46:1 47:1 48:1 49:1 
0 1:-1 2:-1 3:0 4:1 5:1 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:1 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:1 26:1 27:1 28:1 29:1 30:1 31:1 32:1 33:1 34:1 35:1 36:1 37:1 38:1 39:1 40:1 41:1 42:1 43:1 44:1 45:1 46:1 47:1 48:1 49:1 
0 1:-1 2:-1 3:0 4:1 5:1 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:1 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:1 26:1 27:1 28:1 29:1 30:1 31:1 32:1 33:1 34:1 35:1 36:1 37:1 38:1 39:1 40:1 41:1 42:1 43:1 44:1 45:1 46:1 47:1 48:1 49:1 
0 1:-1 2:-1 3:-1 4:1 5:-1 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:1 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:1 26:1 27:1 28:1 29:1 30:1 31:1 32:1 33:1 34:1 35:1 36:1 37:1 38:1 39:1 40:1 41:1 42:1 43:1 44:1 45:1 46:1 47:1 48:1 49:1 
0 1:-1 2:-1 3:-1 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:1 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0.607043828596713 27:0.6267217208682151 28:0.6563774155260674 29:0.5 30:0.5577734713497952 31:0.5233456403081337 32:0.5 33:0.5 34:0.617245385686066 35:0.6876465059093766 36:0.70838596586038 37:0.5692517375501781 38:0.5 39:1 40:0.5 41:0.5973688621439767 42:0.5 43:0.5811526154815995 44:0.611137966799573 45:1 46:0.7110550340917559 47:0.6959949674278685 48:0.6846835705702682 49:0.7085848622356106 
0 1:-1 2:-1 3:-1 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:1 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0.607043828596713 27:0.6267217208682151 28:0.6563774155260674 29:0.5 30:0.5577734713497952 31:0.5233456403081337 32:0.5 33:0.5 34:0.617245385686066 35:0.6876465059093766 36:0.70838596586038 37:0.5692517375501781 38:0.5 39:1 40:0.5 41:0.5973688621439767 42:0.5 43:0.5811526154815995 44:0.611137966799573 45:1 46:0.7110550340917559 47:0.6959949674278685 48:0.6846835705702682 49:0.7085848622356106 
0 1:-1 2:-1 3:-1 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:1 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0.607043828596713 27:0.6267217208682151 28:0.6563774155260674 29:0.5 30:0.5577734713497952 31:0.5233456403081337 32:0.5 33:0.5 34:0.617245385686066 35:0.6876465059093766 36:0.70838596586038 37:0.5692517375501781 38:0.5 39:1 40:0.5 41:0.5973688621439767 42:0.5 43:0.5811526154815995 44:0.611137966799573 45:1 46:0.7110550340917559 47:0.6959949674278685 48:0.6846835705702682 49:0.7085848622356106 
0 1:-1 2:-1 3:-1 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:1 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0.607043828596713 27:0.6267217208682151 28:0.6563774155260674 29:0.5 30:0.5577734713497952 31:0.5233456403081337 32:0.5 33:0.5 34:0.617245385686066 35:0.6876465059093766 36:0.70838596586038 37:0.5692517375501781 38:0.5 39:1 40:0.5 41:0.5973688621439767 42:0.5 43:0.5811526154815995 44:0.611137966799573 45:1 46:0.7110550340917559 47:0.6959949674278685 48:0.6846835705702682 49:0.7085848622356106 
0 1:-1 2:-1 3:-1 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:1 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:1 27:0.6104015239158005 28:0.5987294098434556 29:0.5901866248110297 30:0.6738168682713196 31:0.6878009846846004 32:0.5750719063327238 33:0.6104015239158005 34:0.6058649959931462 35:0.5875041051177083 36:0.751633399261613 37:0.6814739607467726 38:0.5936147976837124 39:0.6636688378834652 40:0.5550537442319672 41:0.6177548482788473 42:0.6547362269230542 43:0.5875041051177083 44:0.5968167610434455 45:1 46:0.7430329229123609 47:0.7349574060515182 48:0.7175211196958381 49:0.7683640579396184 
0 1:-1 2:-1 3:-1 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:1 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:1 27:0.6104015239158005 28:0.5987294098434556 29:0.5901866248110297 30:0.6738168682713196 31:0.6878009846846004 32:0.5750719063327238 33:0.6104015239158005 34:0.6058649959931462 35:0.5875041051177083 36:0.751633399261613 37:0.6814739607467726 38:0.5936147976837124 39:0.6636688378834652 40:0.5550537442319672 41:0.6177548482788473 42:0.6547362269230542 43:0.5875041051177083 44:0.5968167610434455 45:1 46:0.7430329229123609 47:0.7349574060515182 48:0.7175211196958381 49:0.7683640579396184 
0 1:-1 2:-1 3:-1 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:1 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:1 27:0.6104015239158005 28:0.5987294098434556 29:0.5901866248110297 30:0.6738168682713196 31:0.6878009846846004 32:0.5750719063327238 33:0.6104015239158005 34:0.6058649959931462 35:0.5875041051177083 36:0.751633399261613 37:0.6814739607467726 38:0.5936147976837124 39:0.6636688378834652 40:0.5550537442319672 41:0.6177548482788473 42:0.6547362269230542 43:0.5875041051177083 44:0.5968167610434455 45:1 46:0.7430329229123609 47:0.7349574060515182 48:0.7175211196958381 49:0.7683640579396184 
0 1:-1 2:-1 3:-1 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:1 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:1 27:0.6104015239158005 28:0.5987294098434556 29:0.5901866248110297 30:0.6738168682713196 31:0.6878009846846004 32:0.5750719063327238 33:0.6104015239158005 34:0.6058649959931462 35:0.5875041051177083 36:0.751633399261613 37:0.6814739607467726 38:0.5936147976837124 39:0.6636688378834652 40:0.5550537442319672 41:0.6177548482788473 42:0.6547362269230542 43:0.5875041051177083 44:0.5968167610434455 45:1 46:0.7430329229123609 47:0.7349574060515182 48:0.7175211196958381 49:0.7683640579396184 
0 1:-1 2:-1 3:-1 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:1 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:1 27:0.7175142781961671 28:0.6824342062069615 29:0.6530027606779601 30:0.710182266762291 31:0.5192378668313666 32:0.5 33:0.5046109419056299 34:1 35:1 36:0.7273699618193044 37:0.609424696473072 38:0.5369623931768877 39:1 40:0.6977171125550196 41:1 42:0.6530027606779601 43:0.7461229657239434 44:0.7114953101795115 45:1 46:1 47:0.7395881478823803 48:0.7067621976285244 49:0.7275438126295888 
0 1:-1 2:-1 3:-1 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:1 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:1 27:0.7175142781961671 28:0.6824342062069615 29:0.6530027606779601 30:0.710182266762291 31:0.5192378668313666 32:0.5 33:0.5046109419056299 34:1 35:1 36:0.7273699618193044 37:0.609424696473072 38:0.5369623931768877 39:1 40:0.6977171125550196 41:1 42:0.6530027606779601 43:0.7461229657239434 44:0.7114953101795115 45:1 46:1 47:0.7395881478823803 48:0.7067621976285244 49:0.7275438126295888 
0 1:-1 2:-1 3:-1 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:1 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:1 27:0.7175142781961671 28:0.6824342062069615 29:0.6530027606779601 30:0.710182266762291 31:0.5192378668313666 32:0.5 33:0.5046109419056299 34:1 35:1 36:0.7273699618193044 37:0.609424696473072 38:0.5369623931768877 39:1 40:0.6977171125550196 41:1 42:0.6530027606779601 43:0.7461229657239434 44:0.7114953101795115 45:1 46:1 47:0.7395881478823803 48:0.7067621976285244 49:0.7275438126295888 
0 1:-1 2:-1 3:-1 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:1 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:1 27:0.7175142781961671 28:0.6824342062069615 29:0.6530027606779601 30:0.710182266762291 31:0.5192378668313666 32:0.5 33:0.5046109419056299 34:1 35:1 36:0.7273699618193044 37:0.609424696473072 38:0.5369623931768877 39:1 40:0.6977171125550196 41:1 42:0.6530027606779601 43:0.7461229657239434 44:0.7114953101795115 45:1 46:1 47:0.7395881478823803 48:0.7067621976285244 49:0.7275438126295888 
0 1:-1 2:-1 3:-1 4:1 5:0 6:-1 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:1 23:0 24:0 25:1 26:1 27:1 28:1 29:1 30:1 31:1 32:1 33:1 34:1 35:1 36:1 37:1 38:1 39:1 40:1 41:1 42:1 43:1 44:1 45:1 46:1 47:1 48:1 49:1 
0 1:-1 2:-1 3:-1 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:1 23:0 24:0 25:1 26:0.5103864223005199 27:0.5763785548030264 28:0.5711003125832678 29:0.5 30:0.5 31:0.5939517300936757 32:0.5729717728534833 33:0.5 34:0.5050424974372756 35:0.5515819430924429 36:0.728090750079668 37:0.5917806850848999 38:0.5 39:0.5 40:0.5876028204815266 41:0.5962846535468412 42:0.6061479218472771 43:0.5515819430924429 44:0.5515819430924429 45:0.6224964761253446 46:0.7177485733328628 47:0.5726707012896084 48:0.5980425737457671 49:0.6196664887721092 
